id,user_id,project_id,task_id,entry_date,start_time,end_time,duration_minutes,content,category,attachments,created_at,updated_at,is_submitted,is_approved,is_rejected,reviewed_at,reviewer_id,submitted_at
010df2dc-3a84-403f-9a2b-e3b47e9262c2,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-12,2025-10-11 23:30:00+00,2025-10-12 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
7845bac4-0b21-401e-8bd2-dd6d9514345a,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-13,2025-10-12 23:30:00+00,2025-10-13 09:00:00+00,510,Pengolahan Data Project Hauling Road,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
d2d871a5-eee9-445e-8d0a-c465c06a637a,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-14,2025-10-13 23:30:00+00,2025-10-14 09:00:00+00,510,Inspeksi Lapangan dan Pengolahan Data Project Hauling Road,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
49534aaa-5977-4aa6-865a-184c5e67d1c8,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-15,2025-10-14 23:30:00+00,2025-10-15 09:00:00+00,510,"Inspeksi and Evaluasi Maintenance Hauling Road Pit West Site GMO, DOP",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
d22e7c8c-390d-4db6-b2c6-580ddd215536,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-16,2025-10-15 23:30:00+00,2025-10-16 09:00:00+00,510,Pengambilan Data Cycle Time Hauling Road Pit West Site GMO,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
db691e64-dbe7-40fd-aab0-befac35659d5,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-17,2025-10-16 23:30:00+00,2025-10-17 09:00:00+00,510,Pengambilan Data Cycle Time Hauling Road Site GMO,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
77596f08-128a-4dd7-89b2-a382eeffaa0a,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-18,2025-10-17 23:30:00+00,2025-10-18 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
a696d450-3a8d-4468-9574-bbdaa2feae05,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-19,2025-10-18 23:30:00+00,2025-10-19 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
63b1dd34-a033-492a-b5bb-6809a7222eee,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-20,2025-10-19 23:30:00+00,2025-10-20 09:00:00+00,510,Pengambilan Data Cycle Time Hauling Road Pit West Site GMO,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
4107ea20-df18-43fc-9988-0db9bde28edd,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-21,2025-10-20 23:30:00+00,2025-10-21 09:00:00+00,510,Pengolahan Data Project Hauling Road,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
0d6ed151-d39e-4a0d-b952-531777e2a9b2,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-22,2025-10-21 23:30:00+00,2025-10-22 09:00:00+00,510,SAKIT,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9fff5d7a-df33-4caa-8611-6a14d5f9c048,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-23,2025-10-22 23:30:00+00,2025-10-23 09:00:00+00,510,"Pemantauan dan Pengambilan Foto Drone Area Project, DOP",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
c0e938fd-fd57-405b-9a32-9c1bf06f3937,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-24,2025-10-23 23:30:00+00,2025-10-24 09:00:00+00,510,Pengecekan Area Project Pasca Hujan,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
12ea5cc9-d7ac-4442-833d-d8cfc62179f2,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-25,2025-10-24 23:30:00+00,2025-10-25 09:00:00+00,510,Pengambilan Data Cycle Time Hauling Road Pit West Site GMO dan DOP,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
8c25befd-fe46-4f75-82b1-6180d9bd7d25,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-26,2025-10-25 23:30:00+00,2025-10-26 09:00:00+00,510,Pengolahan Data Project Hauling Road,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
a128e7ac-b36d-4a06-9660-abbab66658a1,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-27,2025-10-26 23:30:00+00,2025-10-27 09:00:00+00,510,Pengolahan Data Project Hauling Road dan Pengecekan Area Project Pasca Hujan,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
2e29e1af-e548-4ec5-9641-daee88dd178c,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-28,2025-10-27 23:30:00+00,2025-10-28 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
4e154e53-644c-4391-83c7-8e27ffcf3fdc,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-10-29,2025-10-28 23:30:00+00,2025-10-29 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
ed7493ca-3a94-40d9-b2a6-14a8475fd25c,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-30,2025-10-29 23:30:00+00,2025-10-30 09:00:00+00,510,Pengambilan Data Cycle Time Hauling Road Pit West Site GMO,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
ba6190d9-59af-4f01-abca-d3c400310ba2,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-10-31,2025-10-30 23:30:00+00,2025-10-31 09:00:00+00,510,Pengambilan Data Cycle Time Hauling Road Pit West Site GMO,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9bfc1762-d563-4806-a85d-fa2b338011cc,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-01,2025-10-31 23:30:00+00,2025-11-01 09:00:00+00,510,Inspeksi Evaluasi Maintenance Hauling Project dan Pengolahan Data Project Hauling Road,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
33eb892b-d8a9-4d5d-bc76-3d93d313e8dc,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-02,2025-11-01 23:30:00+00,2025-11-02 09:00:00+00,510,Pengambilan Data Cycle Time Hauling Road Pit West Site GMO,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
c6a1c67a-61cb-403b-be3c-33778c45f1ef,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-03,2025-11-02 23:30:00+00,2025-11-03 09:00:00+00,510,Pengolahan Data Project Hauling Road,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9d432235-7b0b-482d-bd68-08102a55e131,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-11-04,2025-11-03 23:30:00+00,2025-11-04 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
b7c62ffe-2a92-4780-9a56-8e83f597b839,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-11-05,2025-11-04 23:30:00+00,2025-11-05 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
6ce6c22d-f55e-47f6-92bc-ba0444b0b6ff,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-06,2025-11-05 23:30:00+00,2025-11-06 09:00:00+00,510,Pengambilan Data CBR by Clegg Hammer Hauling Road Pit West Site GMO dan DOP,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
1be36882-d6bd-43aa-829f-5ddc8207179b,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-07,2025-11-06 23:30:00+00,2025-11-07 09:00:00+00,510,Mengolah Data dan Membuat Materi Project Power Point,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
a136b92c-09b9-4557-a45b-0ea0af9ad4d7,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-08,2025-11-07 23:30:00+00,2025-11-08 09:00:00+00,510,Mengolah Data dan Membuat Materi Project Power Point,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
d8bd7ca3-23ea-483f-bc43-1181a554806d,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-09,2025-11-08 23:30:00+00,2025-11-09 09:00:00+00,510,Mengolah Data dan Membuat Materi Project Power Point,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
6d89095e-a1f9-4fcc-a38b-b6303b6b06a6,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-10,2025-11-09 23:30:00+00,2025-11-10 09:00:00+00,510,Assessment dan Coaching HRO Internship (Head Office),draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
2a99b43b-a204-4080-9034-b8a970a99166,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-11,2025-11-10 23:30:00+00,2025-11-11 09:00:00+00,510,Mengolah Data dan Membuat Materi Project Power Point,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
c5ed8436-5196-40a9-a6ee-c80db012c049,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-12,2025-11-11 23:30:00+00,2025-11-12 09:00:00+00,510,Presentasi Project ke WKTT dan Pengambilan Data DCP Hauling Road Pit West Site GMO,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5844cce4-6658-4534-8ad9-8c2b97a560db,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-11-13,2025-11-12 23:30:00+00,2025-11-13 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
32356ce5-35e4-44b4-8c06-ab7b916773d6,9a9e093c-b743-4747-bdfd-f9511aca2fc2,null,null,2025-11-14,2025-11-13 23:30:00+00,2025-11-14 09:00:00+00,510,OFF DAY,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
12b6e7f2-c419-4f80-bcc7-aa39a6cbd39f,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-15,2025-11-14 23:30:00+00,2025-11-15 09:00:00+00,510,Mengolah Data dan Membuat Materi Project Power Point,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
992daf18-6ad4-4cac-af52-0bd9ef0a783e,9a9e093c-b743-4747-bdfd-f9511aca2fc2,be2f9e23-1dc3-4298-a113-eb6336415715,null,2025-11-16,2025-11-15 23:30:00+00,2025-11-16 09:00:00+00,510,Mengolah Data dan Membuat Materi Project Power Point,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
689c9996-d793-4928-a1f5-1030bb14660b,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-04,2025-09-03 23:30:00+00,2025-09-04 09:00:00+00,510,"First Induction ; Pengenalan area bisnis , Departemen, dan Divisi Kerja PT Berau Coal",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
73e72152-627e-4117-9a6c-2c343d8a67d3,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-05,2025-09-04 23:30:00+00,2025-09-05 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
c4b3edbb-54fd-4aff-8d11-dc769cb7ed58,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-06,2025-09-05 23:30:00+00,2025-09-06 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9f8aa1a4-9e6e-46cf-a62f-df8815c3169a,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-07,2025-09-06 23:30:00+00,2025-09-07 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9a775389-6123-4201-ae59-670236269cac,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-08,2025-09-07 23:30:00+00,2025-09-08 09:00:00+00,510,"Induction Site Gurimbang Mine Operation ; Pengenalan area kerja magang, mentor, dan staff setiap divisi Site Gurimbang PT Berau Coal",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5c046d1f-40a1-4aab-9abe-967af12d1568,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-09,2025-09-08 23:30:00+00,2025-09-09 09:00:00+00,510,"Orientasi Site Gurimbang Mine Operation ; Pengenalan area, jobdesc divisi GNH & SGI",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
1671dc20-15c8-4f98-b1df-b2cf546b9b04,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-10,2025-09-09 23:30:00+00,2025-09-10 09:00:00+00,510,"Orientasi Site Gurimbang Mine Operation ; Pengenalan area, jobdesc divisi GNE ",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
793788f7-9ff8-43f8-8193-9e0ada2f7a8b,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-11,2025-09-10 23:30:00+00,2025-09-11 09:00:00+00,510,"Orientasi Site Gurimbang Mine Operation ; Pengenalan area, jobdesc divisi Safety & Enviro",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
4806cccd-70b5-4dc0-8e97-96516153dd27,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-12,2025-09-11 23:30:00+00,2025-09-12 09:00:00+00,510,"Orientasi Site Gurimbang Mine Operation ; Pengenalan area, jobdesc divisi Mining & Hauling",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
20c0a810-8dad-401c-aa2e-3164ab926a84,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-13,2025-09-12 23:30:00+00,2025-09-13 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
82e5694d-0810-4fa4-a56f-956214565fb5,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-14,2025-09-13 23:30:00+00,2025-09-14 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
78e71618-cd30-4b47-8d18-b3cc26542b2f,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-15,2025-09-14 23:30:00+00,2025-09-15 09:00:00+00,510,"Monitoring area Pit, Inspeksi Change Shift",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
bb5ec379-624c-445f-be2e-6bc932d3398e,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-16,2025-09-15 23:30:00+00,2025-09-16 09:00:00+00,510,Monitoring area Pit dan Orientasi area CPP,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
704dfbcf-32f5-412d-81ec-e5fdbc38c731,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-17,2025-09-16 23:30:00+00,2025-09-17 09:00:00+00,510,Pengambilan data Produktivitas Batubara ; Cycletime (MH02) ; Tonase (Weighbridge),draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
f55f8f30-3e0a-4988-b798-85f4aac62d5a,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-18,2025-09-17 23:30:00+00,2025-09-18 09:00:00+00,510,Pengambilan data CBR (DCP) pada project Road Diversion Jalan Negara,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
7d4f0ab3-9912-447f-af25-b08ab1de8284,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-19,2025-09-18 23:30:00+00,2025-09-19 09:00:00+00,510,Monitoring area site dan inspeksi bersama tim Safety,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
ccc38355-1ad2-4bb6-a16d-671b077619a8,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-20,2025-09-19 23:30:00+00,2025-09-20 09:00:00+00,510,Pengambilan data CBR (DCP) pada project Claycrete di Jalan OPDW Barat,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9f53e855-c7f9-4366-89de-8af9a8c351ce,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-21,2025-09-20 23:30:00+00,2025-09-21 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5c7a5c71-0de6-4de3-9d61-fb54881aac93,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-22,2025-09-21 23:30:00+00,2025-09-22 09:00:00+00,510,Monitoring area Pit dan Preparasi sprayer Claycrete,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
9d4fb48e-47b6-49ea-aa35-8f20ce19903d,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-23,2025-09-22 23:30:00+00,2025-09-23 09:00:00+00,510,Monitoring area Pit,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
c556b408-d7fd-4c7f-8fa7-89de82ade93c,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-09-24,2025-09-23 23:30:00+00,2025-09-24 09:00:00+00,510,Monitoring area Pit ; Inspeksi dugaan Bonecoal dan Cleat Pit West,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
aae6f1aa-7d6c-463d-bd00-b58c35585381,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-25,2025-09-24 23:30:00+00,2025-09-25 09:00:00+00,510,Induction Project Claycrete ; Perkenalan area dan kondisi dengan Vendor Claycrete ; Pengambilan data CBR (Clegg Hammer) pada project Claycrete di Jalan OPDW Barat,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
291ea983-c112-4182-96f9-6c3b262a233c,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-26,2025-09-25 23:30:00+00,2025-09-26 09:00:00+00,510,"Preparasi, testing, dan pengambilan data capacity sprayer Claycrete ; Penentuan spesifikasi detail Pekerjaan",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5ca58da4-31bc-4cd2-a4e6-6da0553b42c6,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-27,2025-09-26 23:30:00+00,2025-09-27 09:00:00+00,510,Pemasangan dan Finishing Sprayer Claycrete,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
6c77c8c7-80fe-480d-b544-ddfbfed264af,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-28,2025-09-27 23:30:00+00,2025-09-28 09:00:00+00,510," Mobilisasi drum dan jerrycan Claycrete ; 1st Day Progress pengerjaan Spraying Claycrete",draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
a6022b21-6d6a-42b6-b5ca-50d79e9aa7d0,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-29,2025-09-28 23:30:00+00,2025-09-29 09:00:00+00,510,Pengambilan data survey ; Pemasangan patok STA,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
0242b073-dc1a-4b0c-871d-6b796d1bdf3c,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-09-30,2025-09-29 23:30:00+00,2025-09-30 09:00:00+00,510,Progress Pengerjaan Spraying Claycrete,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
ecc31004-481a-40eb-8a46-ebcd638ae86d,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-10-01,2025-09-30 23:30:00+00,2025-10-01 09:00:00+00,510,Progress Pengerjaan Spraying Claycrete,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
6f36a2e8-8786-4c3b-9e20-076466b0831a,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-10-02,2025-10-01 23:30:00+00,2025-10-02 09:00:00+00,510,Progress Pengerjaan Spraying Claycrete,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
5917eee6-ef1e-4784-bf5e-573212c33e81,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-10-03,2025-10-02 23:30:00+00,2025-10-03 09:00:00+00,510,Progress Pengerjaan Spraying Claycrete,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
746c272a-6b2a-4cf4-9c30-fee510c7c1ed,81fde5bb-958d-4e29-9570-e18e74c56dd5,83ba3473-bbc0-44cd-9151-8c7c52e4d79b,null,2025-10-04,2025-10-03 23:30:00+00,2025-10-04 09:00:00+00,510,Progress Pengerjaan Spraying Claycrete,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
e1cf8a61-e4d6-4383-b816-7f043b1e5f07,81fde5bb-958d-4e29-9570-e18e74c56dd5,null,null,2025-10-05,2025-10-04 23:30:00+00,2025-10-05 09:00:00+00,510,,draft,null,2025-11-17 08:25:53.614911+00,2025-11-17 07:25:53.614911+00,false,false,false,2025-11-17 03:25:53.614911+00,null,null
